business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
188931.0,[],0,[''],[],0,[''],0,3,300,2.333333333
177741.0,[],0,[''],[],0,[''],0,52,4799,3.942307692
112015.0,[],0,[''],[],0,[''],0,362,48082,3.522099448
88071.0,[],0,[''],[],0,[''],0,13,1728,3.8461538460000004
92009.0,[],0,[''],[],0,[''],0,61,8033,3.37704918
49621.0,[],0,[''],[],0,[''],0,6,693,4.0
812.0,[],0,[''],[],0,[''],0,6,528,2.166666667
2840.0,[],0,[''],[],0,[''],0,38,5469,3.552631579
113508.0,[],0,[''],[],0,[''],0,25,2530,4.12
151815.0,[],0,[''],[],0,[''],0,8,276,5.0
161080.0,[],0,[''],[],0,[''],0,45,3897,3.9111111110000003
874.0,[],0,[''],[],0,[''],0,22,2259,3.454545455
52337.0,[],0,[''],[],0,[''],0,9,1526,3.666666667
4124.0,[],0,[''],[],0,[''],0,1896,271022,4.09757384
101761.0,[],0,[''],[],0,[''],0,4,216,5.0
122119.0,[],0,[''],[],0,[''],0,53,4467,3.0754716980000003
141783.0,[],0,[''],[],0,[''],0,20,1689,4.4
107033.0,[],0,[''],[],0,[''],0,4,408,3.5
64406.0,[],0,[''],[],0,[''],0,4,201,5.0
37354.0,[],0,[''],[],0,[''],0,176,20270,3.8409090910000003
121252.0,[],0,[''],[],0,[''],0,82,6998,3.170731707
54264.0,[],0,[''],[],0,[''],0,11,1045,4.090909091
2253.0,[],0,[''],[],0,[''],0,149,17077,4.362416107
89917.0,[],0,[''],[],0,[''],0,9,636,4.222222222
128490.0,[],0,[''],[],0,[''],0,28,2790,3.321428571
120930.0,[],0,[''],[],0,[''],0,126,11467,3.714285714
168310.0,[],0,[''],[],0,[''],0,7,1156,2.4285714290000002
146825.0,[],0,[''],[],0,[''],0,14,844,2.285714286
109820.0,[],0,[''],[],0,[''],0,392,53423,2.525510204
74752.0,[],0,[''],[],0,[''],0,28,3444,3.428571429
47521.0,[],0,[''],[],0,[''],0,87,7965,4.091954023
75837.0,[],0,[''],[],0,[''],0,7,592,4.571428571
21034.0,[],0,[''],[],0,[''],0,42,6072,4.80952381
113284.0,[],0,[''],[],0,[''],0,14,1470,3.785714286
149467.0,[],0,[''],[],0,[''],0,82,6459,3.817073171
70987.0,[],0,[''],[],0,[''],0,553,74880,3.195298373
71823.0,[],0,[''],[],0,[''],0,78,6794,3.730769231
156191.0,[],0,[''],[],0,[''],0,65,3463,4.784615385
