cocktail1,cocktail1freq,cocktail2,cocktail2freq,cocktail3,cocktail3freq,cocktail4,cocktail4freq,cocktail5,cocktail5freq
skip draft cocktail,1.0,small cocktail prici,1.0,mgm small cocktail,1.0,cocktail lover fame,1.0,see cocktail menu,1
draft cocktail instead,1.0,cocktail prici know,1.0,cocktail loung pack,1.0,notaddcocktail notaddi assur,1.0,way like cocktail,1
cocktail instead go,1.0,serious handcraft cocktail,1.0,could danger cocktail,1.0,hour cocktail head,1.0,like cocktail frank,1
notaddliquor signatur cocktail,1.0,handcraft cocktail less,1.0,danger cocktail need,1.0,better cocktail tast,1.0,cocktail frank notaddanoth,1
signatur cocktail well,1.0,cocktail less oh,1.0,cocktail need pick,1.0,cocktail tast notaddwat,1.0,would favorit cocktail,1
arguabl expens cocktail,1.0,pass slut cocktail,1.0,cute cocktail loung,1.0,size dealer cocktail,1.0,favorit cocktail vega,1
expens cocktail amaz,1.0,slut cocktail waitress,1.0,cocktail loung park,1.0,dealer cocktail waitress,1.0,cocktail vega trip,1
cocktail amaz alway,1.0,got blown cocktail,1.0,howev small cocktail,1.0,appet crab cocktail,1.0,dorsey signatur cocktail,1
notaddto notaddth notaddcocktail,1.0,blown cocktail server,1.0,cocktail loung right,1.0,sling classic cocktail,1.0,signatur cocktail penicillin,1
notaddth notaddcocktail notaddhour,1.0,cocktail server coupl,1.0,aria bellagio cocktail,1.0,classic cocktail overlook,1.0,cocktail penicillin convers,1
notaddcocktail notaddhour notaddlik,1.0,cocktail good everyth,1.0,bellagio cocktail loung,1.0,cocktail overlook strip,1.0,palat penicillin cocktail,1
show serious cocktail,1.0,special two cocktail,1.0,cocktail loung hey,1.0,snack go cocktail,1.0,penicillin cocktail bar,1
serious cocktail realli,1.0,two cocktail extra,1.0,everyth clear cocktail,1.0,go cocktail natch,1.0,cocktail bar even,1
cocktail realli good,1.0,cocktail extra tequila,1.0,clear cocktail server,1.0,cocktail atmospher regular,1.0,cava float cocktail,1
help min cocktail,1.0,order cucumb cocktail,1.0,got giant cocktail,1.0,place go cocktail,1.0,float cocktail beijo,1
cocktail waitress arriv,1.0,cucumb cocktail ca,1.0,giant cocktail take,1.0,block downtown cocktail,1.0,cocktail beijo also,1
worker bartend cocktail,1.0,back first cocktail,1.0,cocktail take home,1.0,downtown cocktail beauti,1.0,fabul servic cocktail,1
cocktail server downtown,1.0,first cocktail rather,1.0,truli excel cocktail,1.0,cocktail beauti bar,1.0,servic cocktail music,1
rock dream cocktail,1.0,cocktail rather stronger,1.0,excel cocktail liber,1.0,vega strip cocktail,1.0,cocktail music peopl,1
dream cocktail order,1.0,ala movi cocktail,1.0,cocktail liber spruce,1.0,strip cocktail great,1.0,admit wonder cocktail,1
cocktail order dream,1.0,movi cocktail make,1.0,return along cocktail,1.0,cocktail great even,1.0,cocktail menu cevich,1
coupl drink cocktail,1.0,cocktail make sens,1.0,along cocktail non,1.0,issu serv notaddcocktail,1.0,meal drink cocktail,1
drink cocktail noth,1.0,notaddhappi notaddhour notaddcocktail,1.0,cocktail non fri,1.0,serv notaddcocktail notaddsauc,1.0,cocktail also pricey,1
cocktail noth dive,1.0,notaddhour notaddcocktail two,1.0,also includ cocktail,1.0,notaddcocktail notaddsauc mom,1.0,got chuchumb cocktail,1
one cocktail hag,1.0,notaddcocktail two bar,1.0,includ cocktail no,1.0,champagn shrimp cocktail,1.0,chuchumb cocktail notaddsweet,1
cocktail hag next,1.0,jacket glove cocktail,1.0,cocktail no complaint,1.0,shrimp cocktail although,1.0,cocktail notaddsweet notaddbut,1
notaddpay notadd notaddcocktail,1.0,glove cocktail drink,1.0,dessert delish cocktail,1.0,cocktail although notaddgood,1.0,plate innov cocktail,1
notaddcocktail notaddwaitress notaddto,1.0,cocktail drink place,1.0,delish cocktail strong,1.0,this club cocktail,1.0,innov cocktail servic,1
notaddto notaddoth notaddcocktail,1.0,got two cocktail,1.0,cocktail strong soooo,1.0,club cocktail drink,1.0,cocktail servic awesom,1
notaddoth notaddcocktail notaddwaitress,1.0,cocktail experi primarili,1.0,order second cocktail,1.0,modern day cocktail,1.0,royal india cocktail,1
notaddcocktail notaddwaitress best,1.0,wet friend cocktail,1.0,second cocktail wait,1.0,day cocktail beverag,1.0,india cocktail sea,1
outrag price cocktail,1.0,friend cocktail napkin,1.0,cocktail wait entre,1.0,cocktail beverag like,1.0,cocktail sea bass,1
price cocktail wave,1.0,cocktail napkin instead,1.0,servic spot cocktail,1.0,knowledg cocktail could,1.0,price cocktail beer,1
cocktail wave waiter,1.0,bottl wine cocktail,1.0,spot cocktail cost,1.0,cocktail could see,1.0,cocktail waitress palm,1
time water cocktail,1.0,wine cocktail server,1.0,cocktail cost mani,1.0,higher price cocktail,1.0,spend calori cocktail,1
water cocktail refil,1.0,cocktail server came,1.0,fashion cocktail beer,1.0,price cocktail said,1.0,calori cocktail appet,1
cocktail refil bill,1.0,craft cocktail love,1.0,specialti drink cocktail,1.0,cocktail said nice,1.0,cocktail appet servic,1
servic replac cocktail,1.0,cocktail love beer,1.0,cocktail menu old,1.0,price amaz cocktail,1.0,caus craft cocktail,1
replac cocktail drink,1.0,like second cocktail,1.0,fashion cocktail food,1.0,amaz cocktail get,1.0,craft cocktail got,1
cocktail drink contain,1.0,second cocktail want,1.0,cocktail food option,1.0,cocktail get food,1.0,cocktail got dorsey,1
has shit cocktail,1.0,cocktail want come,1.0,menu great cocktail,1.0,get first cocktail,1.0,amaz cocktail top,1
shit cocktail server,1.0,free cocktail appet,1.0,great cocktail notaddth,1.0,first cocktail choic,1.0,great cocktail creativ,1
cocktail server sit,1.0,cocktail appet follow,1.0,cocktail notaddth notaddregular,1.0,cocktail choic hous,1.0,cocktail creativ yummi,1
late afternoon cocktail,1.0,want cocktail either,1.0,great coupl cocktail,1.0,salvator last cocktail,1.0,notaddwith notaddwat cocktail,1
afternoon cocktail mid,1.0,cocktail either way,1.0,coupl cocktail glass,1.0,last cocktail empti,1.0,notaddwat cocktail menu,1
cocktail mid week,1.0,drink beer cocktail,1.0,theater order cocktail,1.0,cocktail empti bar,1.0,left tip cocktail,1
get servic cocktail,1.0,beer cocktail smoke,1.0,order cocktail movi,1.0,love appar cocktail,1.0,tip cocktail waitress,1
cocktail waitress act,1.0,cocktail smoke think,1.0,cocktail movi start,1.0,appar cocktail menu,1.0,cocktail waitress though,1
side cocktail sit,1.0,signatur drink cocktail,1.0,even two cocktail,1.0,cocktail menu design,1.0,two differ cocktail,1
side cocktail ask,1.0,drink cocktail arriv,1.0,two cocktail waitress,1.0,amaz cocktail notaddmad,1.0,differ cocktail kumori,1
cocktail ask explain,1.0,cocktail arriv first,1.0,cocktail waitress would,1.0,cocktail notaddmad notaddof,1.0,cocktail kumori cucumb,1
ask explain cocktail,1.0,though cocktail mediocr,1.0,one larg cocktail,1.0,fix passabl cocktail,1.0,kumori cucumb cocktail,1
explain cocktail said,1.0,abl enjoy cocktail,1.0,larg cocktail shrimp,1.0,passabl cocktail later,1.0,cucumb cocktail shochu,1
cocktail said ingredi,1.0,enjoy cocktail outsid,1.0,cocktail shrimp one,1.0,cocktail later came,1.0,cocktail shochu nigori,1
shrimp cocktail contain,1.0,cocktail outsid deck,1.0,surpris find notaddcocktail,1.0,craft cocktail chill,1.0,fresa strawberri cocktail,1
cocktail contain one,1.0,shrimp taquito cocktail,1.0,find notaddcocktail servic,1.0,cocktail chill friend,1.0,strawberri cocktail vodka,1
slow night cocktail,1.0,taquito cocktail mobil,1.0,notaddcocktail servic fine,1.0,base cocktail has,1.0,cocktail vodka made,1
one his cocktail,1.0,cocktail mobil check,1.0,beer cocktail favor,1.0,cocktail has bulleit,1.0,enjoy mexican cocktail,1
his cocktail waitress,1.0,bought voucher cocktail,1.0,cocktail favor go,1.0,light specialti cocktail,1.0,mexican cocktail beauti,1
cocktail waitress problem,1.0,voucher cocktail show,1.0,filtrat system cocktail,1.0,specialti cocktail rum,1.0,cocktail beauti mexico,1
joke one cocktail,1.0,cocktail show drink,1.0,system cocktail pricey,1.0,cocktail rum base,1.0,cocktail menu phenomen,1
cocktail waitress control,1.0,notaddgood shrimp cocktail,1.0,cocktail pricey question,1.0,somewher cocktail one,1.0,experienc vega cocktail,1
play tabl cocktail,1.0,shrimp cocktail notaddgood,1.0,group pre cocktail,1.0,cocktail one aspect,1.0,brought pool cocktail,1
cocktail waitress appear,1.0,cocktail notaddgood notadda,1.0,pre cocktail get,1.0,nice cocktail deliv,1.0,pool cocktail delici,1
cocktail waitress mingl,1.0,cocktail good wine,1.0,cocktail get togeth,1.0,cocktail deliv smile,1.0,cocktail delici cucumb,1
get drink cocktail,1.0,well shrimp cocktail,1.0,even regular cocktail,1.0,cocktail menu roman,1.0,go notaddunnot cocktail,1
drink cocktail waitress,1.0,shrimp cocktail friendli,1.0,regular cocktail glass,1.0,ask ingredi cocktail,1.0,notaddunnot cocktail good,1
cocktail waitress help,1.0,cocktail friendli wait,1.0,cocktail glass establish,1.0,ingredi cocktail receiv,1.0,cocktail good high,1
,,pasta marinara cocktail,1.0,piec veget cocktail,1.0,cocktail receiv notadda,1.0,nice touch cocktail,1
,,marinara cocktail first,1.0,veget cocktail skewer,1.0,decid get cocktail,1.0,touch cocktail superb,1
,,cocktail first choic,1.0,cocktail skewer one,1.0,get cocktail discount,1.0,cocktail superb start,1
,,excit rum cocktail,1.0,loung drink cocktail,1.0,keep hord cocktail,1.0,notaddjuan notaddani notaddcocktail,1
,,rum cocktail like,1.0,cocktail menu approxim,1.0,hord cocktail generous,1.0,notaddani notaddcocktail notaddther,1
,,cocktail like steakhous,1.0,hope disappoint cocktail,1.0,cocktail generous pour,1.0,notaddcocktail notaddther notaddbut,1
,,elect tri cocktail,1.0,disappoint cocktail shrimp,1.0,drink minimum cocktail,1.0,penicillin special cocktail,1
,,tri cocktail know,1.0,cocktail shrimp lobster,1.0,drink yes cocktail,1.0,special cocktail disappoint,1
,,cocktail know waitress,1.0,strawberri lemonad cocktail,1.0,yes cocktail would,1.0,cocktail disappoint servic,1
,,companion identif cocktail,1.0,lemonad cocktail sweet,1.0,cocktail would probabl,1.0,cocktail came fast,1
,,identif cocktail ever,1.0,cocktail sweet cinnamon,1.0,fruit champagn cocktail,1.0,delici serv cocktail,1
,,cocktail ever arriv,1.0,bit pricey cocktail,1.0,champagn cocktail dig,1.0,serv cocktail saltin,1
,,cocktail orang crush,1.0,pricey cocktail also,1.0,cocktail dig mandarin,1.0,cocktail saltin cevich,1
,,cover come cocktail,1.0,cocktail also good,1.0,shrimp cocktail escargot,1.0,know beer cocktail,1
,,come cocktail appet,1.0,well craft cocktail,1.0,cocktail escargot appet,1.0,beer cocktail extrem,1
,,still wait cocktail,1.0,cocktail bar tender,1.0,tasti horseradish cocktail,1.0,cocktail extrem well,1
,,wait cocktail minut,1.0,straight horseradish cocktail,1.0,speakeasi craft cocktail,1.0,time specialti cocktail,1
,,cocktail minut receiv,1.0,cocktail sauc wing,1.0,craft cocktail intim,1.0,specialti cocktail refresh,1
,,bit vodka cocktail,1.0,look alik cocktail,1.0,cocktail intim surround,1.0,cocktail refresh well,1
,,vodka cocktail waitress,1.0,alik cocktail creat,1.0,commonwealth craft cocktail,1.0,sushi interest cocktail,1
,,cocktail waitress casino,1.0,cocktail creat show,1.0,craft cocktail list,1.0,interest cocktail staff,1
,,busi fill cocktail,1.0,larg cigar cocktail,1.0,cocktail list know,1.0,complimentari lyche cocktail,1
,,fill cocktail order,1.0,cigar cocktail server,1.0,upscal refin cocktail,1.0,lyche cocktail special,1
,,cocktail order probabl,1.0,cocktail server cute,1.0,refin cocktail uniqu,1.0,cocktail special occas,1
,,attempt suggest cocktail,1.0,beauti specialti cocktail,1.0,cocktail uniqu delici,1.0,wonder creativ cocktail,1
,,suggest cocktail menu,1.0,specialti cocktail heinous,1.0,small notaddeith cocktail,1.0,creativ cocktail staff,1
,,cocktail menu ask,1.0,cocktail heinous go,1.0,notaddeith cocktail sauc,1.0,cocktail bar alway,1
,,round cocktail howev,1.0,consid beer cocktail,1.0,cocktail sauc fair,1.0,perfect specialti cocktail,1
,,no dinner cocktail,1.0,beer cocktail wo,1.0,take sight cocktail,1.0,cocktail delici bartend,1
,,dinner cocktail suggest,1.0,cocktail wo drive,1.0,sight cocktail typic,1.0,vibe best cocktail,1
,,cocktail suggest ask,1.0,overpr serv cocktail,1.0,cocktail typic nightclub,1.0,best cocktail coziest,1
,,pool better cocktail,1.0,serv cocktail good,1.0,sinc serv cocktail,1.0,cocktail coziest furnitur,1
,,recommend signatur cocktail,1.0,new groni cocktail,1.0,cocktail realli even,1.0,cocktail good expens,1
,,signatur cocktail barrymor,1.0,groni cocktail bombay,1.0,beer separ cocktail,1.0,food everyth cocktail,1
,,cocktail barrymor howev,1.0,cocktail bombay sapphir,1.0,cocktail menu spoke,1.0,everyth cocktail plate,1
,,restaur great cocktail,1.0,expect top cocktail,1.0,soda signatur cocktail,1.0,cocktail plate fantast,1
,,great cocktail servic,1.0,top cocktail disappoint,1.0,signatur cocktail went,1.0,morn breakfast cocktail,1
,,ruin experi cocktail,1.0,cocktail disappoint drink,1.0,cocktail went blind,1.0,breakfast cocktail wow,1
,,experi cocktail guacamol,1.0,altern plan cocktail,1.0,pig cocktail tasti,1.0,cocktail wow bloodi,1
,,cocktail guacamol chicken,1.0,plan cocktail waitress,1.0,cocktail tasti bit,1.0,staff kept cocktail,1
,,given id cocktail,1.0,cocktail waitress suggest,1.0,make better cocktail,1.0,kept cocktail water,1
,,id cocktail waitress,1.0,tasti shrimp cocktail,1.0,better cocktail probabl,1.0,cocktail water glass,1
,,cocktail waitress end,1.0,shrimp cocktail awesom,1.0,cocktail probabl give,1.0,cocktail great around,1
,,disgust shrimp cocktail,1.0,cocktail awesom fyi,1.0,sprite sip cocktail,1.0,know great cocktail,1
,,shrimp cocktail ok,1.0,fyi shrimp cocktail,1.0,cocktail food reflect,1.0,sweet cocktail made,1
,,cocktail ok worth,1.0,shrimp cocktail notaddtyp,1.0,chill coupl cocktail,1.0,cocktail made extrem,1
,,notaddrestaur mayb cocktail,1.0,cocktail notaddtyp notadditem,1.0,coupl cocktail bottl,1.0,offer recommend cocktail,1
,,mayb cocktail view,1.0,ask shrimp cocktail,1.0,cocktail bottl servic,1.0,recommend cocktail wine,1
,,cocktail view notaddth,1.0,shrimp cocktail possibl,1.0,pretti nifti cocktail,1.0,cocktail wine impress,1
,,embed manhattan cocktail,1.0,cocktail possibl sinc,1.0,nifti cocktail waitress,1.0,phenomen bartend cocktail,1
,,manhattan cocktail serv,1.0,life beauti cocktail,1.0,signatur cocktail cabl,1.0,scene also cocktail,1
,,cocktail serv plastic,1.0,beauti cocktail damn,1.0,signatur cocktail pretti,1.0,also cocktail master,1
,,notaddbut notadda notaddcocktail,1.0,notadda notaddf notaddcocktail,1.0,notaddalcohol big cocktail,1.0,cocktail master note,1
,,notadda notaddcocktail notaddalso,1.0,notaddf notaddcocktail notaddalway,1.0,big cocktail fan,1.0,cocktail nice decor,1
,,notaddcocktail notaddalso notaddserv,1.0,notaddcocktail notaddalway alway,1.0,cocktail fan probabl,1.0,order guavalajara cocktail,1
,,set order cocktail,1.0,factor extens cocktail,1.0,tri peach cocktail,1.0,guavalajara cocktail one,1
,,cocktail start look,1.0,extens cocktail menu,1.0,peach cocktail delish,1.0,cocktail ever critic,1
,,amaro base cocktail,1.0,cocktail menu drink,1.0,dinner appet cocktail,1.0,gun qualiti cocktail,1
,,base cocktail person,1.0,milk tea cocktail,1.0,appet cocktail tabl,1.0,qualiti cocktail except,1
,,cocktail person creat,1.0,tea cocktail present,1.0,cocktail tabl could,1.0,cocktail except atmospher,1
,,person meal cocktail,1.0,cocktail present gorgeous,1.0,becasu either cocktail,1.0,grab cocktail dinner,1
,,meal cocktail includ,1.0,complex howev cocktail,1.0,either cocktail server,1.0,cocktail dinner chill,1
,,cocktail includ notaddan,1.0,howev cocktail percent,1.0,cocktail server come,1.0,knowledg cocktail beer,1
,,littl pushi cocktail,1.0,cocktail percent ice,1.0,cocktail beer liquor,1.0,came cocktail citi,1
,,pushi cocktail load,1.0,irk spent cocktail,1.0,two cocktail one,1.0,cocktail citi event,1
,,cocktail load much,1.0,spent cocktail water,1.0,cocktail one notaddth,1.0,cocktail end fantast,1
,,forgot cocktail brought,1.0,cocktail water challeng,1.0,cocktail well although,1.0,sushi dessert cocktail,1
,,cocktail brought almost,1.0,late night cocktail,1.0,qualiti spirit cocktail,1.0,dessert cocktail tree,1
,,view grab cocktail,1.0,night cocktail menu,1.0,spirit cocktail respect,1.0,cocktail tree amaz,1
,,grab cocktail food,1.0,lot specialti cocktail,1.0,cocktail respect beer,1.0,sever interest cocktail,1
,,cocktail food experi,1.0,specialti cocktail asian,1.0,cover spent cocktail,1.0,interest cocktail come,1
,,notaddeat notaddther cocktail,1.0,cocktail asian theme,1.0,spent cocktail ouch,1.0,cocktail come back,1
,,dinner cocktail bartend,1.0,see expens cocktail,1.0,cocktail ouch prompt,1.0,profession fun cocktail,1
,,cocktail bartend good,1.0,expens cocktail littl,1.0,food soju cocktail,1.0,cocktail waitress cleveland,1
,,order cocktail this,1.0,cocktail littl glass,1.0,soju cocktail good,1.0,enjoy cocktail great,1
,,cocktail this time,1.0,notaddminut order cocktail,1.0,cocktail good standard,1.0,roll signatur cocktail,1
,,almost minut cocktail,1.0,order cocktail thing,1.0,martini massiv cocktail,1.0,signatur cocktail happili,1
,,minut cocktail aw,1.0,cocktail thing settl,1.0,massiv cocktail list,1.0,cocktail happili full,1
,,cocktail aw tri,1.0,drink bottl cocktail,1.0,cocktail list delici,1.0,specialti cocktail danger,1
,,notaddw notaddanoth notaddcocktail,1.0,bottl cocktail good,1.0,choos either cocktail,1.0,cocktail danger delici,1
,,notaddanoth notaddcocktail notaddwhich,1.0,cocktail good far,1.0,either cocktail smoothi,1.0,cocktail this this,1
,,notaddcocktail notaddwhich notaddi,1.0,make mezcal cocktail,1.0,cocktail smoothi green,1.0,tast addit cocktail,1
,,like cocktail said,1.0,mezcal cocktail menu,1.0,ambienc decor cocktail,1.0,addit cocktail point,1
,,cocktail said yes,1.0,cocktail menu present,1.0,decor cocktail made,1.0,cocktail point best,1
,,broccoli two cocktail,1.0,gooey decad cocktail,1.0,cocktail made fresh,1.0,part pour cocktail,1
,,two cocktail order,1.0,decad cocktail pretti,1.0,differ cucumb cocktail,1.0,pour cocktail strong,1
,,cocktail order rose,1.0,cocktail pretti nice,1.0,particular carpaccio cocktail,1.0,cocktail strong yet,1
,,want cocktail someth,1.0,friend start cocktail,1.0,carpaccio cocktail good,1.0,order pitcher cocktail,1
,,cocktail someth light,1.0,start cocktail cotton,1.0,star wine cocktail,1.0,pitcher cocktail bottl,1
,,late night cocktail,1.0,cocktail cotton candi,1.0,cocktail price take,1.0,cocktail bottl vodka,1
,,night cocktail sore,1.0,partner stop cocktail,1.0,order peach cocktail,1.0,also ace cocktail,1
